text,label
"The product works good when you use it right. This was my first time using this product. It is very thin, I thought it would be thicker. The best brushes to use are the foam brushes that come in kits. If you really want a pain free experiance.......SHAVE ANYWHERE YOU PLAN ON PUTTING THIS. Even the peach hairs you can't see very well....SHAVE THEM. The prep lotion helps but not as much as you would think. Great product, covers very well.",human
WORKS GREAT,human
Works great!,human
"What a difference! I can't believe anybody has lived at all without one. A little cumbersome sitting down, but great to sue.",human
A good dietary supplement to help with fat loss. Best used in conjunction with a healthy diet and exercise program.,human
"Very good shisha. First time trying fantasia. Love it, especially the rainbow flavor",human
"Thin but very opaque. Nice long hadles like a plastic grocery bag. Packaging is all in chinese but its not important. Anyone who has used a small garbage bag will be able to figure out what to do. You have to completely unwrap one of the 3 rolls so you can unroll each bag from the outside of the roll. It will have a perforated area at the bottom of the bag where it connects to the bag that comes after. Like i said, its very thin but fully useable. I like them.",human
"I like that I can use these bottles and they wrap up with the safety catch, like a brand new bottle of whatever.",human
"This is a unique type of floss dispenser. I like that it is refillable. It came with an extra 100 meter refill which is a lot of floss. The floss is high quality and tastes like natural mint. It is strong and easy to use. The metal container is cute too. Everything is made in Germany. I was happy about that since I have noticed that many floss companies have moved their manufacturing to polluted China. I would highly recommend this for its cuteness, quality, function and having less going into landfills.",human
Great purchase!,human
"great product, very fine &#34;grit&#34; leaves skin feeling very smooth",human
"I seriously love it. It's small enough for travel. It only has one vibe, but I honestly feel as though it's all you'll need. Not to mention the fact that it comes with four caps to change the sensation that you feel. Those are great. My only issue was that it wasn't as quiet as I thought it would be, but it's already so good that you wouldn't want anyone else around anyways. Unless you have a partner X3.I'm also pretty happy with the delivery speed as well.",human
